Name with Owner,Created Timestamp,Size,Stars Count,Language,Forks Count,Open Issues Count,Watchers Count,Contributors Count,License,Last Synced Timestamp,developers,commits
primefaces/primefaces,2015-04-11 09:48:53+00:00,48453,868,JavaScript,438,630,135,67,Apache-2.0,2017-04-27 07:09:40+00:00,292,15429
soajs/soajs.dashboard,2015-03-05 19:11:07+00:00,13549,12,JavaScript,7,0,12,16,Apache-2.0,2020-01-12 13:20:53+00:00,23,6604
Tonejs/Tone.js,2014-03-11 04:56:45+00:00,25801,9161,JavaScript,691,25,216,48,MIT,2019-07-25 19:02:06+00:00,99,5384
sociam/indx,2012-02-13 12:50:38+00:00,79279,35,JavaScript,7,81,28,7,AGPL-3.0,2017-11-24 19:22:48+00:00,20,3071
marcelklehr/floccus,2016-06-04 23:37:43+00:00,4381,779,JavaScript,41,27,49,1,MPL-2.0,2016-10-26 10:14:51+00:00,29,2841
Koenvh1/ets2-local-radio,2016-10-23 22:57:39+00:00,314004,51,JavaScript,20,2,11,1,MPL-2.0,2016-10-26 12:28:00+00:00,31,2819
svenfuchs/adva_cms,2008-06-04 20:18:09+00:00,17548,500,JavaScript,80,11,16,19,MIT,2017-01-05 15:31:32+00:00,42,2816
RanvierMUD/ranviermud,2012-01-09 17:55:09+00:00,4445,458,JavaScript,170,28,58,6,MIT,2017-11-24 18:45:47+00:00,34,2759
samim23/GitXiv,2015-07-28 12:42:38+00:00,5973,239,JavaScript,18,0,14,109,MIT,2017-11-24 18:41:45+00:00,122,2699
MaslowCNC/Maslow-Create,2018-12-23 07:01:04+00:00,29345,19,JavaScript,5,5,4,3,GPL-3.0,2019-04-02 05:15:36+00:00,5,2696
Scrivito/scrivito_example_app_js,2017-06-08 08:39:26+00:00,5115,55,JavaScript,22,1,3,0,MIT,2017-10-08 16:34:46+00:00,27,2449
lockys/Awesome.json,2015-10-05 16:11:59+00:00,29360,49,JavaScript,20,0,4,5,MIT,2017-05-22 06:34:52+00:00,17,2403
choskim/GhostAzure,2014-06-06 23:34:17+00:00,19077,34,JavaScript,85,0,1,133,MIT,2017-11-24 19:51:24+00:00,152,2344
LearnersGuild/echo,2016-03-08 00:22:36+00:00,3946,2,JavaScript,29,86,22,15,MIT,2017-06-30 16:25:02+00:00,31,2163
socketio/socket.io,2010-03-11 18:24:48+00:00,12300,48404,JavaScript,8838,455,1671,163,MIT,2019-10-04 14:09:23+00:00,233,2032
bootstrap-styled/v4,2018-11-09 03:02:27+00:00,43627,75,JavaScript,16,10,5,10,MIT,2019-12-28 11:22:26+00:00,24,1833
adfinis-sygroup/timed-frontend,2016-08-12 10:33:10+00:00,5035,16,JavaScript,12,35,15,1,AGPL-3.0,2016-08-12 10:34:16+00:00,33,1826
matrix-org/matrix-appservice-bridge,2015-08-19 14:36:53+00:00,2127,51,JavaScript,25,23,26,7,Apache-2.0,2019-11-01 15:40:38+00:00,28,1792
QoboLtd/project-template-wordpress,2014-11-04 15:16:29+00:00,3760,15,JavaScript,9,12,15,17,MIT,2019-07-04 13:48:53+00:00,27,1701
winstonjs/winston,2010-12-29 18:49:51+00:00,2431,14551,JavaScript,1344,295,225,281,MIT,2019-01-29 19:06:56+00:00,399,1579
mozilla/elmo,2011-04-12 18:05:18+00:00,9257,28,JavaScript,25,1,8,13,MPL-2.0,2017-11-24 19:13:26+00:00,19,1517
postmanlabs/postman-code-generators,2019-04-15 13:38:39+00:00,2003,36,JavaScript,24,8,4,7,Apache-2.0,2020-01-08 08:08:12+00:00,56,1504
HeraldStudio/herald-webservice,2017-11-20 09:36:00+00:00,1136,15,JavaScript,8,4,11,1,MIT,2017-12-25 10:38:52+00:00,27,1480
adilyalcin/Keshif,2013-09-17 16:25:22+00:00,114257,457,JavaScript,115,9,43,2,BSD-3-Clause,2016-11-24 13:40:38+00:00,4,1464
mozilla/sign-addon,2016-03-21 23:03:24+00:00,976,25,JavaScript,32,13,23,15,MPL-2.0,2019-11-29 10:36:49+00:00,22,1413
JustArchiNET/ASF-WebConfigGenerator,2018-09-22 18:44:39+00:00,489,6,JavaScript,6,5,3,1,Apache-2.0,2018-11-18 16:45:30+00:00,11,1405
dmacias72/unRAID-plugins,2015-12-11 01:21:13+00:00,395789,7,JavaScript,8,0,2,6,GPL-2.0,2016-10-26 09:30:28+00:00,7,1325
nrenner/brouter-web,2014-01-27 17:26:05+00:00,11468,60,JavaScript,17,39,13,3,MIT,2016-10-26 07:00:58+00:00,33,1297
jamstack/jamstack.org,2016-04-06 18:36:58+00:00,10174,634,JavaScript,135,34,30,21,MIT,2017-06-06 03:36:43+00:00,237,1281
WeebDev/lolisafe,2017-01-13 07:28:41+00:00,5046,330,JavaScript,69,18,28,0,MIT,2017-01-14 09:19:58+00:00,63,1250
nprapps/dailygraphics,2014-01-09 20:31:34+00:00,24040,268,JavaScript,50,54,61,11,MIT,2017-09-07 10:36:47+00:00,29,1206
JimmyLv/jimmylv.github.io,2013-10-02 14:33:40+00:00,66679,298,JavaScript,77,148,50,2,MIT,2017-11-24 18:27:34+00:00,14,1176
ipbc-dev/ipbc-pool,2018-01-09 14:26:01+00:00,301,2,JavaScript,5,2,0,1,GPL-3.0,2018-02-14 17:49:55+00:00,72,1152
localForage/localForage,2013-10-31 00:10:06+00:00,4855,16105,JavaScript,951,160,319,96,Apache-2.0,2019-11-07 10:14:07+00:00,120,1124
Vaeb/VaeBot,2017-05-01 21:28:04+00:00,160625,83,JavaScript,19,3,17,1,MIT,2017-05-01 22:05:53+00:00,6,1117
alexjlockwood/AndroidDesignPatterns,2013-12-23 16:56:18+00:00,191139,91,JavaScript,30,2,14,6,MIT,2017-11-24 19:06:18+00:00,7,1093
ghettovoice/vuelayers,2017-03-04 23:33:24+00:00,6141,339,JavaScript,108,24,32,7,MIT,2019-05-23 08:44:45+00:00,28,1083
power-assert-js/espower,2013-08-21 04:10:52+00:00,1651,48,JavaScript,5,2,11,5,MIT,2019-01-11 01:39:19+00:00,5,1038
alphasp/pxview,2017-07-10 05:28:08+00:00,89096,151,JavaScript,27,6,14,2,MIT,2017-07-10 13:06:59+00:00,3,1037
guidesmiths/rascal,2015-03-27 07:49:41+00:00,1353,144,JavaScript,26,3,8,20,ISC,2019-12-22 14:11:37+00:00,35,1033
auth0/lock-passwordless,2015-04-29 19:37:58+00:00,22589,95,JavaScript,30,34,47,10,MIT,2016-05-27 16:28:47+00:00,16,1018
KyberNetwork/KyberWidget,2018-07-19 08:46:28+00:00,155330,5,JavaScript,5,3,5,8,MIT,2018-11-15 19:25:54+00:00,13,1015
spni/spni.github.io,2015-09-01 06:06:47+00:00,521452,11,JavaScript,74,0,13,10,MIT,2016-10-26 10:29:38+00:00,24,1007
davidhu2000/youtube_desktop,2017-03-07 19:31:08+00:00,49375,65,JavaScript,16,6,11,8,MIT,2017-03-07 22:54:11+00:00,9,882
graphql/express-graphql,2015-08-04 23:29:53+00:00,1301,4888,JavaScript,433,30,129,47,MIT,2019-04-21 11:59:26+00:00,70,871
aurelia/templating,2014-12-10 05:56:48+00:00,6581,115,JavaScript,112,51,34,66,MIT,2019-03-27 04:11:11+00:00,75,857
xmpp-ftw/xmpp-ftw,2013-02-01 14:27:36+00:00,8411,244,JavaScript,31,14,34,4,Apache-2.0,2016-12-28 10:40:06+00:00,6,773
jamesleesaunders/d3-ez,2015-07-08 08:44:55+00:00,7660,37,JavaScript,7,13,8,2,GPL-2.0,2018-12-05 10:50:34+00:00,6,753
axboot/ax-boot-framework,2016-07-15 04:47:52+00:00,136249,197,JavaScript,45,20,39,2,MIT,2016-10-26 10:26:05+00:00,9,728
cwrc/DEPRECATED-CWRC-Writer,2013-03-14 19:00:11+00:00,6142,22,JavaScript,19,86,21,11,GPL-2.0,2017-04-20 09:05:28+00:00,13,717
signmeup/signmeup,2015-10-21 02:21:39+00:00,1473,49,JavaScript,16,64,5,1,MIT,2016-10-26 09:39:35+00:00,12,699
cssstats/cssstats,2013-10-30 09:53:40+00:00,6315,2472,JavaScript,202,57,44,11,MIT,2017-11-24 18:52:04+00:00,30,698
dlresende/extreme-carpaccio,2015-02-09 15:06:37+00:00,2966,66,JavaScript,64,7,11,20,BSD-3-Clause,2016-10-26 09:32:04+00:00,53,683
genify/toolkit2,2015-05-28 02:34:10+00:00,16025,36,JavaScript,13,7,3,1,MIT,2019-02-12 06:32:11+00:00,3,666
graknlabs/client-nodejs,2019-01-23 11:31:24+00:00,594,12,JavaScript,7,3,6,8,Apache-2.0,2019-11-25 19:05:04+00:00,24,661
Inscryb/inscryb-markdown-editor,2017-12-22 03:53:34+00:00,11175,53,JavaScript,10,5,4,46,MIT,2018-08-04 17:59:06+00:00,56,656
semantic-release/npm,2017-11-06 06:40:02+00:00,196,64,JavaScript,34,4,5,12,MIT,2020-01-09 20:03:46+00:00,32,655
konnectors/cozy-konnector-template,2017-03-31 16:24:23+00:00,4196,1,JavaScript,17,3,11,0,AGPL-3.0,2017-03-31 17:07:43+00:00,29,640
balance-io/balance-website,2017-09-07 15:44:03+00:00,29350,5,JavaScript,5,7,4,8,MIT,2019-01-30 16:45:44+00:00,8,639
danpaz/bodybuilder,2015-08-11 03:27:19+00:00,2939,921,JavaScript,109,1,28,23,MIT,2019-03-21 22:32:02+00:00,35,623
micromatch/micromatch,2014-12-01 02:57:36+00:00,1165,955,JavaScript,80,2,19,20,MIT,2019-04-21 12:17:57+00:00,36,599
mozilla/lorax,2014-11-18 17:40:46+00:00,4916,4,JavaScript,7,4,10,11,MPL-2.0,2016-12-31 19:21:09+00:00,13,595
taskcluster/azure-entities,2015-10-16 15:49:43+00:00,1077,3,JavaScript,10,0,6,12,MPL-2.0,2019-12-18 19:19:55+00:00,12,582
tylingsoft/markdown-plus,2015-03-11 02:20:06+00:00,15921,2080,JavaScript,402,20,93,8,MIT,2017-06-03 13:04:18+00:00,8,565
LoveCallProject/lovecall-frontend,2015-11-22 18:38:00+00:00,904,17,JavaScript,5,0,8,1,GPL-3.0,2017-11-24 19:54:55+00:00,4,545
canalplus/react-keys,2016-03-21 11:43:03+00:00,1261,42,JavaScript,6,3,35,13,Apache-2.0,2019-01-29 13:28:08+00:00,20,533
moustacheminer/discordmail,2017-06-29 15:08:23+00:00,1034,24,JavaScript,15,1,1,1,MIT,2017-06-29 15:12:08+00:00,10,531
DashboardCode/BsMultiSelect,2018-05-12 21:11:26+00:00,2643,40,JavaScript,11,1,2,2,Apache-2.0,2019-10-24 21:48:53+00:00,3,524
xotahal/react-native-material-ui,2016-03-24 15:40:53+00:00,1138,3215,JavaScript,536,174,85,70,MIT,2018-03-27 19:31:10+00:00,77,524
clementfarabet/gfx.js,2013-07-05 00:33:25+00:00,9009,119,JavaScript,31,24,10,10,MIT,2017-03-06 03:23:00+00:00,13,518
dmo60/CoverflowAltTab,2012-02-01 10:35:34+00:00,531,136,JavaScript,56,18,22,8,GPL-3.0,2017-11-24 18:38:31+00:00,55,513
jkyberneees/ana,2017-04-17 13:41:43+00:00,1055,180,JavaScript,13,0,11,7,MIT,2020-01-04 16:08:57+00:00,15,508
tscanlin/tocbot,2016-03-04 05:31:28+00:00,8662,524,JavaScript,54,2,15,20,MIT,2019-11-25 07:28:02+00:00,39,503
AnomalyInnovations/serverless-bundle,2019-03-07 23:58:03+00:00,702,94,JavaScript,18,31,7,3,MIT,2020-01-02 21:37:25+00:00,50,487
alerta/angular-alerta-webui,2014-04-10 11:00:31+00:00,4407,54,JavaScript,36,0,10,3,MIT,2017-03-21 15:22:26+00:00,11,485
muk-it/muk_dms,2017-05-04 23:05:26+00:00,49504,68,JavaScript,99,17,25,1,LGPL-3.0,2017-05-05 01:08:51+00:00,5,461
sebastian-software/postcss-smart-import,2016-08-13 09:21:18+00:00,802,58,JavaScript,12,0,2,19,MIT,2017-12-07 19:04:58+00:00,19,461
app-sre/visual-qontract,2019-04-02 12:11:05+00:00,835,1,JavaScript,7,0,5,5,Apache-2.0,2019-12-30 16:03:01+00:00,33,458
AudithSoftworks/Uniform,2009-06-08 06:29:09+00:00,6701,2244,JavaScript,381,20,66,32,MIT,2019-01-10 14:14:06+00:00,36,453
aichaos/rivescript-js,2012-08-02 00:44:01+00:00,1140,291,JavaScript,101,43,26,17,MIT,2019-02-26 05:02:59+00:00,31,450
nprapps/borders-map,2014-03-06 18:26:18+00:00,920,6,JavaScript,5,24,16,7,MIT,2017-11-25 07:23:25+00:00,8,448
segmentio/facade,2013-06-20 22:37:27+00:00,1609,37,JavaScript,15,19,41,22,MIT,2019-01-05 11:11:45+00:00,41,436
myrmex-org/myrmex,2016-06-09 01:34:33+00:00,4132,33,JavaScript,11,11,8,7,MIT,2019-04-07 18:47:03+00:00,8,427
inadarei/nodebootstrap,2012-02-25 16:22:06+00:00,1296,645,JavaScript,91,4,41,11,MIT,2017-11-19 08:09:32+00:00,15,409
LearnBoost/tobi,2010-12-03 02:25:34+00:00,429,416,JavaScript,36,42,24,11,MIT,2016-11-24 14:12:00+00:00,14,402
twolfson/gulp.spritesmith,2014-02-10 00:54:49+00:00,563,1069,JavaScript,85,2,34,6,Unlicense,2019-09-13 08:54:50+00:00,6,399
ritz078/transform,2017-06-15 19:48:21+00:00,10738,1151,JavaScript,84,14,17,1,MIT,2017-11-24 18:50:15+00:00,40,394
PeachScript/vue-infinite-loading,2016-05-10 08:17:39+00:00,2154,1907,JavaScript,260,33,30,15,MIT,2019-04-01 20:07:41+00:00,19,382
kinetechcloudCEO/Synesthesia,2013-10-29 21:14:27+00:00,7291,34,JavaScript,6,0,6,4,MIT,2017-11-24 19:56:07+00:00,4,373
UnsignedInt8/LightSword,2015-11-06 07:53:53+00:00,627,334,JavaScript,71,5,46,1,GPL-2.0,2016-11-24 16:54:08+00:00,3,368
mapbox/mapbox-upload-validate,2014-10-31 00:59:31+00:00,8995,4,JavaScript,5,15,75,14,ISC,2020-01-03 18:03:56+00:00,22,353
futurice/festapp-server,2014-03-22 08:24:42+00:00,5219,17,JavaScript,18,7,134,22,MIT,2017-09-27 18:36:40+00:00,30,352
SpringRoll/Bellhop,2014-04-13 20:43:26+00:00,1195,14,JavaScript,5,2,17,9,MIT,2019-12-20 16:36:45+00:00,22,351
nfroidure/svgicons2svgfont,2013-11-06 10:03:43+00:00,479,170,JavaScript,41,9,10,16,MIT,2019-06-01 21:01:47+00:00,34,351
greggman/hft-tonde-iko,2014-09-24 22:40:15+00:00,32762,19,JavaScript,7,0,4,3,BSD-3-Clause,2017-07-11 17:37:36+00:00,4,346
ember-cli/broccoli-uglify-sourcemap,2014-12-14 06:13:24+00:00,527,8,JavaScript,31,7,8,23,MIT,2019-04-16 21:41:54+00:00,29,344
ladjs/lad,2011-11-16 22:08:03+00:00,2643,1656,JavaScript,156,3,62,20,MIT,2019-10-01 07:38:25+00:00,12,343
AtlasNX/web-cfw-loader,2018-05-17 05:36:17+00:00,2340,38,JavaScript,23,4,3,11,MIT,2019-02-11 12:58:12+00:00,33,343
FacultyCreative/ngActiveResource,2013-12-17 15:39:34+00:00,16384,259,JavaScript,37,27,26,5,MIT,2016-11-24 13:23:07+00:00,9,342
fieteam/fie,2016-11-21 14:26:40+00:00,2169,102,JavaScript,30,8,9,4,GPL-3.0,2019-09-05 19:50:56+00:00,9,330
Ideolys/carbone,2017-03-31 15:42:59+00:00,1827,108,JavaScript,14,12,17,0,Apache-2.0,2017-11-24 20:17:02+00:00,13,329
BBC-News/Imager.js,2013-08-07 08:09:23+00:00,6541,3876,JavaScript,241,27,191,21,Apache-2.0,2017-07-20 08:07:31+00:00,26,329
Swyftx/crypto-address-validator,2018-11-05 04:38:49+00:00,2901,8,JavaScript,6,0,2,25,MIT,2020-01-09 01:25:00+00:00,27,322
twitter/twitter-cldr-js,2012-07-25 16:38:15+00:00,27467,299,JavaScript,42,13,133,11,Apache-2.0,2017-09-16 10:37:00+00:00,16,322
andreaferretti/paths-js,2013-12-03 22:21:48+00:00,3095,1581,JavaScript,84,11,55,10,Apache-2.0,2019-08-07 08:42:26+00:00,15,319
mozilla/fathom-fox,2018-07-18 20:48:25+00:00,941,5,JavaScript,6,22,8,3,MPL-2.0,2019-02-12 18:56:27+00:00,8,314
ProseMirror/prosemirror-tables,2017-06-01 07:52:45+00:00,280,57,JavaScript,28,11,17,13,MIT,2019-09-18 04:05:08+00:00,32,312
DataTables/Select,2015-04-17 15:29:54+00:00,145,19,JavaScript,18,9,5,4,MIT,2016-05-27 13:12:58+00:00,17,308
lvivski/animatic,2013-02-08 20:42:45+00:00,1322,1419,JavaScript,123,5,59,4,MIT,2016-11-24 13:26:12+00:00,5,303
rummelj/bindingjs,2014-07-21 10:28:17+00:00,2907,121,JavaScript,5,15,12,2,MPL-2.0,2017-11-24 18:34:51+00:00,5,302
JJ/1line-py,2017-06-15 17:58:00+00:00,4534,33,JavaScript,13,1,5,1,GPL-3.0,2017-06-19 06:41:14+00:00,11,300
CityofEdmonton/IFTTT-Edmonton,2018-04-20 03:01:57+00:00,2204,6,JavaScript,5,23,5,5,MIT,2019-07-15 02:41:24+00:00,8,300
reederz/node-red-contrib-coap,2014-09-17 14:46:12+00:00,75,15,JavaScript,12,3,9,2,MIT,2016-06-08 10:24:33+00:00,10,300
cycjimmy/semantic-release-action,2019-10-17 11:26:28+00:00,220,36,JavaScript,5,4,1,6,MIT,2020-01-04 14:54:49+00:00,31,299
AdobeDocs/analytics-1.4-apis,2018-04-30 17:30:43+00:00,6799,84,JavaScript,69,20,25,1,MIT,2018-04-30 17:53:50+00:00,36,293
CodeForPhilly/philly-ward-leaders,2015-03-29 01:50:59+00:00,35135,9,JavaScript,8,44,6,2,MIT,2018-12-20 23:36:14+00:00,11,293
GoogleChromeLabs/sw-toolbox,2015-04-20 15:18:05+00:00,1160,3641,JavaScript,356,57,117,21,Apache-2.0,2018-12-19 00:15:32+00:00,25,292
vivaxy/react-native-auto-height-image,2017-04-24 12:08:13+00:00,661,133,JavaScript,41,5,4,11,MIT,2019-08-13 23:54:05+00:00,20,290
morgangiraud/ecvd-js,2015-10-14 16:26:57+00:00,0,0,JavaScript,6,0,1,0,MIT,2017-01-28 03:02:59+00:00,20,289
rev087/ng-inspector,2014-04-27 22:40:12+00:00,9699,800,JavaScript,104,71,32,11,MIT,2017-07-16 04:37:10+00:00,12,279
Reportr/dashboard,2013-10-06 10:01:47+00:00,5553,2533,JavaScript,243,14,121,5,Apache-2.0,2016-11-24 14:10:12+00:00,6,276
nicebook/Node.js-Reference,2014-12-08 21:10:42+00:00,5873,28,JavaScript,16,0,5,2,MIT,2017-11-24 19:54:58+00:00,2,269
mythsman/hexo-douban,2017-06-16 01:26:21+00:00,826,144,JavaScript,21,7,4,4,MIT,2019-03-28 09:53:17+00:00,14,269
atlassian/extract-react-types,2017-08-29 01:43:22+00:00,1061,109,JavaScript,21,10,11,20,MIT,2019-10-30 02:05:29+00:00,29,269
phoboslab/Impact,2018-05-03 09:30:19+00:00,265,1006,JavaScript,48,1,48,1,MIT,2018-05-11 11:52:40+00:00,7,266
h5p/h5p-collage,2015-02-23 12:35:20+00:00,84,1,JavaScript,16,9,9,17,MIT,2018-12-03 10:38:06+00:00,41,265
andreypopp/reactdown,2014-02-20 01:11:32+00:00,2562,83,JavaScript,9,9,2,3,MIT,2016-06-07 07:53:57+00:00,3,264
3n/steezy-pibb,2008-07-16 18:25:35+00:00,251,12,JavaScript,10,0,2,4,MIT,2017-11-24 23:11:53+00:00,8,253
kenshoo/react-multi-select,2018-02-28 07:47:22+00:00,39001,69,JavaScript,29,12,24,15,MIT,2019-08-07 09:29:10+00:00,23,246
TheCocoaProject/cordova-plugin-nativestorage,2016-04-02 17:59:39+00:00,215,206,JavaScript,70,14,23,11,Apache-2.0,2018-07-18 15:00:20+00:00,20,246
TomByrne/Flash2Svg,2013-04-10 10:25:12+00:00,11674,228,JavaScript,38,5,29,4,MIT,2017-11-24 17:54:18+00:00,6,239
personality-insights/sunburst-chart,2016-01-28 13:56:42+00:00,2236,27,JavaScript,31,10,7,6,Apache-2.0,2019-01-05 03:33:56+00:00,8,238
libremap/libremap-webui,2013-10-13 11:17:43+00:00,1398,11,JavaScript,8,12,6,2,GPL-3.0,2017-09-30 21:36:53+00:00,2,237
ninja33/ODH,2018-01-22 01:14:26+00:00,2415,402,JavaScript,63,84,25,1,MIT,2018-01-28 13:23:28+00:00,9,234
larsjanssen6/underconstruction,2017-09-22 17:19:50+00:00,1887,467,JavaScript,40,2,14,19,MIT,2019-11-14 04:43:02+00:00,28,232
bipio-server/bip-pod,2013-08-17 14:19:35+00:00,289,7,JavaScript,8,0,8,8,Apache-2.0,2017-03-29 21:59:41+00:00,12,228
wuchangming/spy-debugger,2016-01-09 08:01:32+00:00,6772,4526,JavaScript,581,70,118,3,MIT,2019-09-29 15:40:37+00:00,6,224
dleitee/valid.js,2015-09-25 19:44:39+00:00,161,584,JavaScript,34,5,16,9,MIT,2016-10-26 06:50:27+00:00,15,221
spalger/gulp-jshint,2013-08-08 20:28:36+00:00,168,427,JavaScript,76,15,12,36,MIT,2017-12-31 19:21:50+00:00,46,209
circleci/angular-phonecat,2014-07-02 20:24:39+00:00,12651,14,JavaScript,21,0,55,35,MIT,2017-11-24 21:35:16+00:00,39,208
dwilhelm89/Leaflet.StyleEditor,2014-02-18 17:25:27+00:00,533,115,JavaScript,36,7,11,8,MIT,2020-01-07 21:05:08+00:00,15,208
angular/angular-seed,2010-12-24 06:07:50+00:00,14486,13337,JavaScript,7434,19,750,48,MIT,2016-05-27 13:11:01+00:00,55,207
kubeless/kubeless-ui,2017-04-03 07:25:40+00:00,886,145,JavaScript,23,9,32,4,Apache-2.0,2017-04-29 06:27:49+00:00,23,205
bigpipe/bigpipe.js,2014-01-22 16:28:01+00:00,169,18,JavaScript,5,6,6,2,MIT,2016-05-27 17:47:24+00:00,4,203
electerious/basicLightbox,2016-02-24 09:05:02+00:00,117,162,JavaScript,17,3,6,2,MIT,2019-02-23 16:19:58+00:00,3,202
jakearchibald/big-web-quiz,2016-10-13 14:50:48+00:00,58783,76,JavaScript,17,2,5,2,Apache-2.0,2016-10-26 12:03:04+00:00,2,200
idmillington/undum,2010-06-15 22:53:03+00:00,2465,246,JavaScript,66,15,34,9,MIT,2017-11-24 18:49:56+00:00,19,196
mozilla/badgekit-api-client,2014-01-09 14:18:39+00:00,1715,5,JavaScript,5,5,62,4,MPL-2.0,2017-01-01 09:21:12+00:00,6,195
weluse/hyperagent,2013-05-01 20:55:41+00:00,5252,150,JavaScript,32,17,6,7,MIT,2016-11-24 13:36:37+00:00,7,194
gre/zound-live,2013-07-17 14:22:48+00:00,18232,53,JavaScript,5,24,11,6,AGPL-3.0,2017-11-24 18:57:57+00:00,7,192
aaronshaf/react-toggle,2015-03-18 22:17:58+00:00,2628,726,JavaScript,136,57,15,31,MIT,2019-09-30 16:59:58+00:00,39,191
scup/atellier,2016-01-11 20:00:24+00:00,9293,983,JavaScript,50,18,27,8,MIT,2017-11-24 18:35:43+00:00,14,190
millermedeiros/crossroads.js,2011-04-14 00:32:07+00:00,8037,1411,JavaScript,168,45,48,7,MIT,2016-11-24 13:27:59+00:00,12,188
edwardhotchkiss/github3,2011-11-30 22:56:52+00:00,151,26,JavaScript,11,0,2,8,MIT,2016-05-27 13:19:09+00:00,10,187
microsoft/MCW-OSS-PaaS-and-DevOps,2018-03-21 21:06:31+00:00,45772,29,JavaScript,204,0,75,9,MIT,2019-04-02 20:29:23+00:00,12,184
micromatch/nanomatch,2016-10-08 11:38:48+00:00,392,46,JavaScript,11,2,5,6,MIT,2018-08-07 14:47:40+00:00,8,183
fhqvst/avanza,2016-07-24 21:25:38+00:00,251,70,JavaScript,17,0,10,6,MIT,2018-06-04 12:56:44+00:00,9,181
firescript/nativescript-contacts,2016-01-14 20:26:22+00:00,213,21,JavaScript,24,8,6,14,MIT,2019-05-02 18:04:46+00:00,23,181
benjamingr/bluebird-api,2017-03-15 16:51:52+00:00,182,27,JavaScript,12,5,5,7,MIT,2017-03-16 08:06:42+00:00,13,180
sdras/vue-vscode-snippets,2017-08-20 17:09:47+00:00,1623,719,JavaScript,73,6,24,4,MIT,2017-08-27 17:16:27+00:00,41,180
gdg-x/firefly,2014-09-18 10:53:44+00:00,252,16,JavaScript,17,7,11,8,Apache-2.0,2017-11-24 19:16:15+00:00,10,179
jxm262/xchange.js,2014-12-06 03:47:53+00:00,899,62,JavaScript,11,4,17,3,MIT,2017-06-04 22:57:55+00:00,5,178
