Name with Owner,Created Timestamp,Size,Stars Count,Language,Forks Count,Open Issues Count,Watchers Count,Contributors Count,License,Last Synced Timestamp,developers,commits
nolanlawson/vdom-serialized-patch,2015-11-04 04:20:00+00:00,50,54,JavaScript,7,3,4,4,Apache-2.0,2017-02-20 03:07:21+00:00,4,47
geuis/helium-css,2010-01-15 01:07:59+00:00,261,3622,JavaScript,257,10,141,7,MIT,2016-11-24 13:35:31+00:00,12,46
sindresorhus/alfred-npms,2016-06-26 15:14:55+00:00,196,244,JavaScript,15,2,9,6,MIT,2019-01-11 06:28:14+00:00,7,46
ali-kos/kos,2018-06-14 13:45:58+00:00,93,18,JavaScript,5,1,3,4,Apache-2.0,2019-07-31 06:49:20+00:00,7,46
oracle/dino-date,2016-02-26 00:01:59+00:00,358,13,JavaScript,26,7,18,2,MIT,2017-11-19 06:59:59+00:00,2,46
CryptoMarketMonitor/MarketMonitor,2014-09-12 23:19:51+00:00,1872,15,JavaScript,7,0,4,3,MIT,2017-11-24 21:32:26+00:00,4,45
annnhan/grunt-cptpl,2014-03-15 06:24:33+00:00,26,48,JavaScript,13,0,5,2,MIT,2016-05-27 15:07:36+00:00,6,45
mathisonian/gulp-sass-bulk-import,2014-10-10 18:35:11+00:00,24,42,JavaScript,9,8,4,6,MIT,2016-05-27 14:39:51+00:00,6,45
stackgl/gl-mat4,2014-08-18 17:36:59+00:00,35,50,JavaScript,12,4,14,6,Zlib,2018-04-19 20:38:24+00:00,8,44
gh-conf/gh-conf-read,2019-01-27 10:18:13+00:00,22,2,JavaScript,5,1,2,5,MIT,2019-10-02 15:27:05+00:00,7,44
filepicker/filepicker-angular,2015-08-26 11:32:48+00:00,32,32,JavaScript,12,4,27,3,MIT,2016-05-27 17:59:11+00:00,5,43
coinbase/coinbase-commerce-node,2018-06-13 17:48:43+00:00,67,21,JavaScript,14,1,12,5,MIT,2018-12-25 06:30:23+00:00,13,42
didierfranc/react-code-splitting,2017-02-05 20:34:56+00:00,63,148,JavaScript,12,2,3,4,MIT,2017-05-14 13:59:03+00:00,5,42
Supertext/knockout.groupedOptions,2014-02-07 20:45:37+00:00,696,3,JavaScript,5,0,6,3,MIT,2017-04-24 07:49:06+00:00,4,42
glenjamin/react-hotkey,2014-07-19 11:16:12+00:00,454,36,JavaScript,12,4,6,8,MIT,2019-10-24 19:42:13+00:00,7,41
staxmanade/CssToReact,2016-04-19 05:24:42+00:00,241,103,JavaScript,17,3,3,2,MIT,2017-04-17 07:42:02+00:00,3,41
xuopled/react-google-map,2015-09-11 09:47:59+00:00,11924,13,JavaScript,5,0,1,2,MIT,2018-02-27 04:36:02+00:00,5,41
wechat-miniprogram/kbone-template-vue,2019-09-03 02:35:50+00:00,284,22,JavaScript,5,0,11,1,MIT,2019-12-30 05:13:51+00:00,5,41
ryanbreen/node-pingdom,2011-03-16 12:52:14+00:00,421,21,JavaScript,6,0,1,5,MIT,2017-04-21 16:20:17+00:00,5,41
rjrodger/nid,2013-02-06 12:54:22+00:00,228,27,JavaScript,5,5,3,3,MIT,2016-05-27 16:21:13+00:00,5,41
EHLOVader/laravel-elixir-livereload,2015-03-25 00:40:34+00:00,23,30,JavaScript,9,5,3,3,MIT,2016-06-23 21:33:59+00:00,3,40
doitintl/gSlack,2017-06-21 13:39:15+00:00,228,47,JavaScript,6,2,7,2,MIT,2017-06-28 18:16:48+00:00,8,40
gabegorelick/gulp-po2json,2014-02-21 15:25:47+00:00,21,5,JavaScript,5,1,1,3,MIT,2018-05-07 17:44:29+00:00,3,40
codereviewvideos/react-login-registration,2016-11-21 14:26:06+00:00,176,18,JavaScript,6,0,2,1,MIT,2017-06-26 12:36:46+00:00,2,40
cake-build/cake-yeoman,2016-09-09 03:46:48+00:00,417,3,JavaScript,5,1,6,2,MIT,2019-01-03 22:55:57+00:00,2,39
panr/gatsby-starter-hello-friend,2019-01-03 15:03:41+00:00,2444,13,JavaScript,5,2,1,1,MIT,2019-03-07 07:19:06+00:00,4,39
amfeng/webide,2010-09-15 20:03:12+00:00,947,13,JavaScript,6,1,7,2,MIT,2016-09-15 07:38:19+00:00,2,39
v3921358/MapleStory-JavaScript,2017-01-18 10:15:13+00:00,61,0,JavaScript,6,1,0,0,GPL-3.0,2017-02-03 18:21:23+00:00,4,39
mgcrea/generator-angular-component,2013-07-08 14:46:54+00:00,382,36,JavaScript,11,1,3,5,MIT,2016-05-27 17:36:30+00:00,5,38
1602/ejs-ext,2011-07-06 11:51:28+00:00,150,4,JavaScript,7,1,2,7,MIT,2016-05-27 14:26:37+00:00,8,38
msurguy/ladda-bootstrap,2013-09-08 23:24:54+00:00,94,1250,JavaScript,259,24,52,8,MIT,2016-11-24 13:21:59+00:00,11,37
lolstring/gnome-shell-extension-mycroft,2017-04-12 09:54:22+00:00,3555,33,JavaScript,7,8,8,4,MIT,2017-11-25 06:06:37+00:00,8,37
TopQuadrant/shacl-js,2017-07-15 23:16:32+00:00,474,30,JavaScript,6,3,14,1,Apache-2.0,2017-07-15 23:16:51+00:00,2,37
rootux/angular-highcharts-directive,2013-01-16 18:38:47+00:00,385,168,JavaScript,76,7,15,7,MIT,2016-11-24 13:27:31+00:00,9,36
koa-modules/multer,2015-04-03 08:13:50+00:00,2406,191,JavaScript,24,13,9,4,MIT,2017-01-17 04:41:21+00:00,6,36
israelidanny/ie8linter,2015-01-31 04:09:59+00:00,1589,766,JavaScript,22,11,18,5,MIT,2016-11-24 14:30:35+00:00,6,36
wmluke/grunt-inline-angular-templates,2013-04-30 09:25:46+00:00,318,42,JavaScript,8,3,1,3,MIT,2016-05-27 17:44:45+00:00,4,36
justjavac/Programming-Alpha-To-Omega,2015-01-08 02:15:40+00:00,36,1574,JavaScript,442,4,188,4,GPL-2.0,2017-03-25 10:38:28+00:00,6,36
devinivy/labbable,2016-05-29 05:53:21+00:00,25,26,JavaScript,5,0,6,5,MIT,2019-01-04 10:23:56+00:00,6,35
tomberek/aor-postgrest-client,2017-02-04 07:57:46+00:00,9,32,JavaScript,15,4,4,0,MIT,2017-02-06 09:24:31+00:00,10,35
maxsteenbergen/Fibonacci,2014-06-13 10:57:42+00:00,619,427,JavaScript,64,0,16,1,MIT,2017-11-24 18:28:35+00:00,2,35
sindresorhus/md5-hex,2015-05-23 16:53:31+00:00,19,20,JavaScript,7,0,8,7,MIT,2019-07-11 17:18:59+00:00,10,35
aarondfrancis/vue-model,2016-05-18 00:25:03+00:00,236,818,JavaScript,39,8,31,1,MIT,2017-10-16 17:19:19+00:00,3,35
hanzoai/solidity,2018-05-08 07:35:05+00:00,24,43,JavaScript,15,0,15,2,BSD-3-Clause,2019-04-21 06:49:42+00:00,2,34
Esri/map-tools-template,2015-02-04 23:49:53+00:00,432,19,JavaScript,30,5,42,1,Apache-2.0,2017-11-24 19:13:49+00:00,3,34
emikhalev/leaflet-2gis,2013-09-24 07:10:34+00:00,161,15,JavaScript,5,2,4,2,MIT,2017-11-24 19:55:51+00:00,3,33
Quadric/perfect-graphql-starter,2016-09-02 13:34:32+00:00,40,44,JavaScript,13,0,6,1,MIT,2016-09-07 15:18:03+00:00,2,32
mc500/simple-rbs,2016-12-02 04:57:31+00:00,278,0,JavaScript,11,1,1,0,Apache-2.0,2016-12-02 04:38:20+00:00,4,32
eimg/burmese-text-classifier,2018-03-28 09:12:25+00:00,12917,10,JavaScript,5,0,2,2,MIT,2018-03-28 19:23:07+00:00,4,31
sgbj/generator-aspnetcore-angular2,2016-04-28 19:24:23+00:00,218,49,JavaScript,19,14,12,2,MIT,2016-10-26 10:11:03+00:00,5,31
gucheen/jQueryPopMenu,2014-01-15 08:57:57+00:00,281,77,JavaScript,57,1,13,1,MIT,2017-09-17 07:36:34+00:00,3,31
g13n/ua.js,2012-05-06 04:45:06+00:00,210,90,JavaScript,20,0,2,8,BSD-2-Clause,2017-08-29 04:53:13+00:00,9,31
kylerush/grunt-userevvd,2014-08-11 22:09:37+00:00,344,1,JavaScript,5,2,2,2,MIT,2016-05-27 16:57:22+00:00,3,31
actions-on-google/dialogflow-silly-name-maker-webhook-nodejs,2016-12-08 16:12:23+00:00,44,22,JavaScript,31,0,7,1,Apache-2.0,2016-12-08 16:15:34+00:00,12,31
notwaldorf/cat-dns,2014-02-18 00:12:33+00:00,18,187,JavaScript,16,0,8,5,MIT,2017-10-05 06:37:28+00:00,7,31
mathiasbynens/unicode-property-aliases,2016-05-21 07:26:25+00:00,20,2,JavaScript,6,0,1,3,MIT,2019-03-05 11:50:39+00:00,3,30
chilts/koa-pg,2013-12-31 11:48:33+00:00,17,30,JavaScript,10,3,4,4,MIT,2016-09-01 16:00:43+00:00,4,29
ceasbz/mega-sena-cli,2016-06-07 01:57:58+00:00,534,20,JavaScript,6,1,2,3,MIT,2016-06-10 22:06:28+00:00,5,29
charleslxh/react-socket-io,2016-10-17 12:22:15+00:00,635,83,JavaScript,17,4,6,1,Apache-2.0,2019-05-13 05:43:38+00:00,5,28
i5ting/stuq-wxapp,2016-09-28 07:32:56+00:00,6993,37,JavaScript,16,4,9,1,MIT,2016-09-28 15:16:45+00:00,3,28
tiaanduplessis/react-native-surrender,2017-10-30 10:43:21+00:00,47,49,JavaScript,7,2,2,3,MIT,2019-02-12 14:22:57+00:00,4,28
helixhuang/ionic-resources,2016-05-17 15:22:06+00:00,20,8,JavaScript,7,5,1,2,MIT,2018-05-01 08:54:06+00:00,6,27
vdw/MapIt,2013-12-01 21:53:47+00:00,48,51,JavaScript,10,0,8,1,Apache-2.0,2017-11-24 19:34:37+00:00,2,27
gEndelf/jquery.businessHours,2014-01-10 13:25:57+00:00,250,49,JavaScript,35,5,7,3,Apache-2.0,2016-05-27 15:03:50+00:00,5,27
chenweiqun/swagger-vue,2017-03-31 06:17:00+00:00,31,100,JavaScript,40,10,4,1,MIT,2017-04-06 12:06:23+00:00,8,27
bentolor/java9-in-action,2016-06-30 12:17:18+00:00,2204,85,JavaScript,36,0,9,1,GPL-3.0,2016-07-08 17:48:24+00:00,4,26
spotware/connect-protobuf-messages,2016-03-08 07:51:36+00:00,19,3,JavaScript,6,2,9,6,Apache-2.0,2018-12-13 14:40:49+00:00,7,26
lizhineng/word-search-game,2013-06-05 02:24:10+00:00,47,15,JavaScript,14,1,1,2,MIT,2017-03-15 06:37:13+00:00,5,26
Binaryify/amrToMp3,2016-09-29 10:31:01+00:00,12,42,JavaScript,8,1,2,2,MIT,2018-12-11 06:33:08+00:00,4,26
m-reiniger/log4js-syslog-appender,2015-01-27 16:23:25+00:00,1508,3,JavaScript,8,0,3,4,MIT,2019-02-07 06:33:11+00:00,5,26
youzan/tiny-loader.js,2015-10-25 13:40:14+00:00,123,182,JavaScript,48,0,15,2,MIT,2017-11-24 18:42:50+00:00,4,25
mikolalysenko/ao-shader,2013-06-30 23:59:00+00:00,423,15,JavaScript,5,1,4,3,MIT,2016-05-27 14:48:51+00:00,4,25
davemart-in/tablechamp-app,2017-02-07 01:36:54+00:00,5093,70,JavaScript,38,10,6,1,MIT,2017-04-22 13:09:21+00:00,2,25
jeffling/angular-jl-tether,2014-05-09 08:49:18+00:00,47,22,JavaScript,7,3,1,2,MIT,2017-04-11 22:10:35+00:00,2,25
JenniferSimonds/FontDetect,2012-06-03 02:28:15+00:00,470,53,JavaScript,12,7,10,2,MIT,2016-05-27 14:23:54+00:00,2,24
HuntForCode/playa-vista-adventure,2017-05-19 18:36:15+00:00,39,2,JavaScript,11,0,1,2,MIT,2017-05-21 05:14:54+00:00,3,24
OmarElGabry/chat.io,2016-08-31 18:42:58+00:00,630,1175,JavaScript,427,6,62,2,MIT,2016-11-24 17:26:55+00:00,5,24
gmwils/node-transloadit,2011-11-29 15:55:53+00:00,141,33,JavaScript,8,1,2,6,MIT,2016-05-27 13:46:19+00:00,7,24
EvanBacon/firebase-instagram,2018-07-05 22:38:15+00:00,83,63,JavaScript,27,1,4,1,MIT,2018-11-16 18:05:02+00:00,4,23
ElemeFE/weex-vue-starter-kit,2017-02-10 08:24:31+00:00,83,171,JavaScript,29,2,12,0,MIT,2017-02-12 03:48:41+00:00,5,23
kamichikoichi/kage-engine,2016-01-26 13:39:36+00:00,34,17,JavaScript,6,3,2,1,GPL-3.0,2017-04-11 22:37:26+00:00,6,23
greatbsky/react-native-webview2-demo,2016-08-19 10:42:44+00:00,4210,11,JavaScript,7,2,5,3,MIT,2016-10-26 10:36:57+00:00,3,23
nysenate/NYSenateMobileApp,2010-06-04 12:04:11+00:00,10970,59,JavaScript,17,1,9,1,Apache-2.0,2017-11-24 19:02:51+00:00,2,23
DaanHaaz/loveJS,2014-05-05 00:26:05+00:00,4311,17,JavaScript,5,2,8,2,MIT,2017-06-27 08:36:41+00:00,4,22
one-more/react-cron-builder,2016-12-13 10:21:02+00:00,14120,32,JavaScript,27,4,4,2,MIT,2019-07-29 14:39:30+00:00,7,22
jwerle/to-csv,2013-08-06 19:32:24+00:00,12,11,JavaScript,5,1,1,5,MIT,2016-05-27 15:20:47+00:00,6,22
juliancwirko/react-redux-webpack-meteor,2016-05-12 23:00:08+00:00,125,86,JavaScript,16,3,10,1,MIT,2016-10-26 10:11:59+00:00,2,22
eahefnawy/serverless-mailer,2015-09-28 19:56:10+00:00,17292,112,JavaScript,22,9,5,1,MIT,2016-05-28 03:10:23+00:00,3,22
saadmk11/your-query,2017-07-26 14:08:48+00:00,1237,4,JavaScript,5,0,1,1,MIT,2017-08-04 21:17:40+00:00,2,21
kevva/decompress-tarxz,2015-03-24 21:21:30+00:00,18,10,JavaScript,9,1,8,5,MIT,2019-09-06 15:01:19+00:00,6,21
oakes/PixelJihad,2012-06-25 04:23:19+00:00,166,237,JavaScript,84,0,15,2,Unlicense,2017-11-24 18:27:51+00:00,3,21
cooperhewitt/d3-timeline-event-horizon,2013-09-23 21:34:14+00:00,709,23,JavaScript,7,0,13,2,BSD-3-Clause,2017-10-02 03:36:44+00:00,2,21
tarlepp/angular-sailsjs-boilerplate-backend,2015-08-28 17:05:31+00:00,182,24,JavaScript,12,0,3,2,MIT,2017-11-24 19:45:51+00:00,3,20
tomoya92/chedan,2016-05-12 03:09:09+00:00,3117,15,JavaScript,6,0,2,1,GPL-3.0,2016-05-12 03:09:30+00:00,4,20
fxkr/chrome-qrcode-extension,2013-06-24 17:50:58+00:00,19,13,JavaScript,8,2,3,2,MIT,2019-05-10 01:44:41+00:00,2,20
ro31337/hacktunnel,2015-07-25 01:55:03+00:00,186,86,JavaScript,8,3,11,2,AGPL-3.0,2017-11-24 19:05:40+00:00,2,19
mate-academy/js_alliterated-actors,2019-04-11 20:56:33+00:00,90,0,JavaScript,146,143,3,3,GPL-3.0,2019-11-21 11:53:31+00:00,6,19
DustinEwers/D3-DotNetMVC-Demos,2014-02-28 01:03:43+00:00,12004,11,JavaScript,11,0,4,1,MIT,2018-01-17 11:25:07+00:00,2,19
cjihrig/will-it-optimize,2014-09-12 16:34:59+00:00,14,22,JavaScript,5,0,3,2,MIT,2017-11-24 20:02:28+00:00,4,18
Xaxis/jquery.scrollfire,2014-03-25 14:51:52+00:00,33,40,JavaScript,25,3,2,1,MIT,2017-08-01 01:38:47+00:00,2,18
352Media/skilltree,2013-09-30 14:05:35+00:00,1102,218,JavaScript,67,4,29,2,MIT,2017-11-24 18:43:07+00:00,3,18
shippableSamples/sample_node_mysql,2014-05-14 19:53:19+00:00,7,1,JavaScript,35,0,18,4,MIT,2017-06-05 04:37:45+00:00,5,18
FormidableLabs/victory-cli,2016-08-29 14:33:56+00:00,20,311,JavaScript,13,6,14,1,MIT,2016-11-24 17:27:11+00:00,3,18
PacktPublishing/Vue.js-2-and-Bootstrap-4-Web-Development,2017-09-13 13:54:07+00:00,2624,54,JavaScript,33,0,3,2,MIT,2019-12-08 14:37:06+00:00,4,18
WeTrustPlatform/erc20faucet-contracts,2018-02-28 00:27:08+00:00,52,3,JavaScript,6,0,10,1,GPL-3.0,2018-02-28 15:53:54+00:00,3,17
browserstack/selenium-webdriver-nodejs,2013-10-23 11:33:38+00:00,10363,15,JavaScript,14,6,23,5,Apache-2.0,2016-05-27 15:22:42+00:00,7,17
twoimpulse/impulse-slider,2013-07-25 13:29:23+00:00,1249,4,JavaScript,6,0,2,1,MIT,2016-10-24 15:38:28+00:00,2,17
frontainer/ligblog-sample,2014-11-18 02:15:07+00:00,162801,6,JavaScript,10,0,1,1,MIT,2018-01-22 21:37:51+00:00,2,17
cloudflare-apps/FireSize,2015-03-21 22:51:42+00:00,54,22,JavaScript,5,1,4,1,MIT,2017-11-24 19:21:44+00:00,2,17
llkats/grunt-snapshots,2013-06-21 21:15:02+00:00,213,23,JavaScript,6,2,1,3,MIT,2016-05-27 13:51:56+00:00,4,16
Pleasurazy/angularjs-media,2013-04-26 11:42:47+00:00,1285,24,JavaScript,11,1,3,1,MIT,2017-11-24 19:29:38+00:00,6,16
yTakkar/Facemash,2017-12-19 10:11:56+00:00,3198,24,JavaScript,5,0,1,1,MIT,2017-12-20 06:15:52+00:00,2,15
google/detangle,2018-01-30 03:46:15+00:00,168,136,JavaScript,10,4,14,3,Apache-2.0,2018-01-31 22:18:35+00:00,4,15
olalonde/eslint-import-resolver-babel-root-import,2016-06-25 02:09:18+00:00,28,14,JavaScript,19,11,3,3,MIT,2018-03-01 18:25:38+00:00,4,15
monfera/sf-student-dashboard,2015-10-21 22:05:48+00:00,440,15,JavaScript,5,0,1,1,BSD-3-Clause,2017-06-21 18:36:30+00:00,2,15
jaruba/node-vlcPlayer-demo,2015-06-16 20:58:41+00:00,7,42,JavaScript,9,2,5,1,MIT,2017-11-24 20:02:19+00:00,3,15
lucaslg26/CartolaJS,2016-05-13 12:32:27+00:00,11,11,JavaScript,6,3,1,1,MIT,2016-05-15 13:23:55+00:00,3,15
renrenche/rock,2017-02-22 14:10:29+00:00,15971,37,JavaScript,9,0,8,0,MIT,2016-10-13 16:45:08+00:00,2,15
andrewtoth/BitcoinWallet,2014-01-28 23:30:30+00:00,446,26,JavaScript,16,3,10,1,MIT,2017-03-28 09:05:18+00:00,2,15
acterce/h5ui,2017-03-07 04:29:18+00:00,184,40,JavaScript,10,1,1,2,MIT,2019-01-04 02:23:22+00:00,3,14
thepracticaldev/DevTwitter,2017-03-15 16:33:05+00:00,452,41,JavaScript,7,0,4,1,MIT,2017-03-15 16:59:54+00:00,2,14
metaparticle-io/storage,2017-08-13 02:13:39+00:00,16,76,JavaScript,7,3,6,0,MIT,2017-11-24 20:17:36+00:00,4,14
patrickmoffitt/local-sqlite-example,2017-05-30 16:57:13+00:00,6865,94,JavaScript,20,0,7,1,MIT,2017-06-02 04:42:25+00:00,2,14
iloire/ducksnode,2012-07-15 23:17:29+00:00,129,7,JavaScript,6,2,3,2,MIT,2016-05-27 13:21:11+00:00,4,14
benscabbia/x-ray,2017-04-23 13:39:09+00:00,12,172,JavaScript,9,0,3,2,GPL-2.0,2019-05-07 03:38:00+00:00,4,14
awslabs/aws-ms-deploy-assistant,2016-10-06 22:22:27+00:00,52154,8,JavaScript,5,4,65,2,Apache-2.0,2016-10-15 23:31:20+00:00,4,14
earthiverse/3D-Minecraft-Skin-Viewer,2012-08-16 21:35:55+00:00,474,32,JavaScript,18,9,8,2,GPL-3.0,2017-11-24 19:18:18+00:00,3,13
tracker1/node-js-scrypt,2013-09-02 07:18:26+00:00,191,9,JavaScript,5,1,2,3,BSD-2-Clause,2016-05-27 15:35:47+00:00,5,13
mate-academy/js_inverse-object,2019-09-26 12:49:04+00:00,13,0,JavaScript,31,30,1,1,GPL-3.0,2019-11-14 09:02:31+00:00,6,12
maxigimenez/angular-atomic-notify,2015-04-07 21:42:29+00:00,71,158,JavaScript,27,0,11,1,MIT,2016-11-24 16:06:46+00:00,2,12
ggarek/brackets-extension-alignit,2013-11-03 14:57:56+00:00,232,13,JavaScript,6,6,3,1,MIT,2017-11-24 22:39:16+00:00,3,12
dykily/simple_webpack,2019-03-02 15:41:06+00:00,31,50,JavaScript,7,1,3,1,MIT,2019-05-14 12:37:56+00:00,2,12
freakent/NR-XBee,2013-09-26 13:15:29+00:00,18,10,JavaScript,8,2,3,3,Apache-2.0,2017-11-24 22:05:01+00:00,3,12
ovx/strict-rate-limiter,2014-11-08 15:21:54+00:00,8,15,JavaScript,8,1,2,3,MIT,2016-05-27 16:30:44+00:00,4,12
onlylemi/github-downloader,2016-06-02 08:19:38+00:00,135,57,JavaScript,5,0,1,1,MIT,2016-06-02 08:20:15+00:00,2,11
Rocketseat/bootcamp-gostack-desafio-04,2019-07-01 13:43:49+00:00,1831,26,JavaScript,68,0,4,6,MIT,2019-11-14 12:05:43+00:00,6,11
bysoft/express-backbone-boilerplate,2011-12-18 22:09:57+00:00,677,1,JavaScript,8,0,0,1,MIT,2019-08-30 07:17:03+00:00,2,11
markdown-it/markdown-it-sub,2015-01-01 00:58:13+00:00,164,10,JavaScript,12,0,4,2,MIT,2016-05-28 04:36:15+00:00,2,11
genieacs/genieacs-sim,2017-02-03 23:08:36+00:00,16,13,JavaScript,10,4,7,0,MIT,2017-02-06 14:28:45+00:00,2,11
yasinkuyu/brackets-newdoc,2014-06-20 13:44:09+00:00,211,4,JavaScript,6,0,1,2,MIT,2019-11-30 16:36:26+00:00,3,11
arush-sal/cka-practice-environment,2018-01-30 12:53:13+00:00,507,334,JavaScript,192,9,21,2,MIT,2018-11-27 15:45:31+00:00,3,10
huobiapi/WebSocket-Node.js-demo,2018-07-18 11:12:19+00:00,9,2,JavaScript,11,1,4,1,MIT,2018-12-10 17:40:40+00:00,5,10
auxilincom/docker-compose-starter,2017-02-12 14:41:34+00:00,16,107,JavaScript,24,2,8,2,MIT,2017-02-23 00:13:29+00:00,4,9
smclab/ti-soap,2014-10-02 01:27:56+00:00,179,10,JavaScript,5,3,5,1,LGPL-2.1,2016-05-27 16:09:06+00:00,2,9
jdrda/ie10-viewport-bug-workaround,2016-09-14 06:02:38+00:00,6,4,JavaScript,7,1,1,0,MIT,2016-09-14 06:05:54+00:00,2,8
FrenchYann/Chess3D,2013-06-05 14:12:16+00:00,9005,70,JavaScript,28,1,8,1,GPL-3.0,2017-11-24 19:05:11+00:00,2,8
stackgl/ray-aabb-intersection,2015-09-29 06:51:07+00:00,208,13,JavaScript,5,1,17,3,MIT,2016-05-27 13:54:33+00:00,3,8
indexiatech/ember-idx-tree,2014-12-12 18:56:29+00:00,238,27,JavaScript,11,7,6,2,Apache-2.0,2016-05-27 15:18:11+00:00,3,8
schlunsen/angular-gaugejs,2014-01-27 23:45:25+00:00,226,12,JavaScript,5,5,2,3,MIT,2016-05-27 15:21:29+00:00,3,7
kumpulanremaja/ig,2019-07-08 11:58:21+00:00,3563,5,JavaScript,7,1,0,3,MIT,2019-12-12 15:28:45+00:00,3,7
andotorg/cesium-html5,2018-09-12 09:14:36+00:00,7307,7,JavaScript,5,0,0,2,Apache-2.0,2019-11-12 10:05:00+00:00,2,7
jaredfaris/WCF-REST-JSON-Examples,2011-02-25 02:14:19+00:00,107,4,JavaScript,6,0,1,1,Apache-2.0,2016-05-27 22:35:45+00:00,2,7
cubiq/2-way-iScroll,2010-11-09 15:44:12+00:00,146,117,JavaScript,30,12,7,2,MIT,2017-04-04 15:16:42+00:00,2,7
pskrunner14/node-live-stream-server,2017-10-19 10:35:58+00:00,27,4,JavaScript,6,0,1,1,MIT,2017-10-19 15:05:38+00:00,2,7
MarkTonkinson/HowToBookmarklet,2014-11-10 12:19:38+00:00,123,0,JavaScript,6,0,1,0,MIT,2017-01-20 03:03:22+00:00,2,6
mennovanslooten/UITest,2010-04-26 16:41:13+00:00,153,67,JavaScript,6,0,3,2,MIT,2016-12-03 03:49:09+00:00,2,6
GaretJax/CardReader,2010-01-10 15:53:22+00:00,103,24,JavaScript,22,3,1,2,MIT,2018-08-12 08:04:24+00:00,2,6
springload/css-reporter,2014-11-05 21:55:15+00:00,220,128,JavaScript,5,3,30,1,MIT,2016-11-24 15:06:18+00:00,2,6
proog128/GSVPanoDepth.js,2013-05-01 10:31:55+00:00,230,109,JavaScript,24,2,17,2,MIT,2017-03-12 15:21:25+00:00,2,5
haozki/chatbox,2013-12-20 08:44:15+00:00,102,9,JavaScript,10,0,2,2,MIT,2017-11-24 23:08:33+00:00,2,5
papamonkey/vue-tawk,2018-05-21 03:33:06+00:00,71,11,JavaScript,6,4,0,2,MIT,2019-11-27 14:34:06+00:00,2,5
liabru/gears-d3-js,2014-02-19 13:49:17+00:00,12,60,JavaScript,9,0,9,1,MIT,2017-11-24 19:07:08+00:00,2,5
cleanwrt/u-boot_mt7620,2014-10-23 12:27:48+00:00,2212,43,JavaScript,63,2,9,2,GPL-2.0,2017-11-24 19:56:23+00:00,2,4
IgniteUI/marketing-dashboard-sample,2015-02-04 08:35:39+00:00,3282,22,JavaScript,9,0,21,2,MIT,2017-11-24 19:15:53+00:00,3,3
dialogflow/fulfillment-telephony-nodejs,2018-11-05 18:48:49+00:00,27,9,JavaScript,5,0,4,2,Apache-2.0,2019-04-09 12:14:26+00:00,2,3
tower1229/weapp-star,2017-07-20 01:27:13+00:00,19,16,JavaScript,11,0,3,1,MIT,2017-07-20 01:29:17+00:00,2,3
BetConstruct/Spring-JS-SDK,2016-10-12 10:17:33+00:00,24,1,JavaScript,6,0,2,1,MIT,2016-10-12 10:17:37+00:00,2,2
icindy/WxAutoImage,2016-11-10 01:27:13+00:00,6,19,JavaScript,6,0,4,1,MIT,2016-11-14 03:50:18+00:00,2,2
NASA-Tournament-Lab/CoECI-CMS-Healthcare-Fraud-Prevention,2013-11-06 12:57:45+00:00,39028,10,JavaScript,11,0,16,2,Apache-2.0,2017-11-24 21:46:39+00:00,2,2
